Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P06733;P13929;P09104	P06733	10;1;1	10;1;1	10;1;1	Alpha-enolase	ENO1	ENOA_HUMAN Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2	3	10	10	10	24.7	24.7	24.7	47.168	434	434;434;434	0	61.652	269360	498370	359.84	11126	28735	84401	29822	123310	40704	148910	30961	129580	0	70606	0	9123.8	249530	462910	18080	45295	28009	83387	30199	123070	40593	148260	30527	130380	0	71262	0	9624.9	13	13	2	10	13	13	13	13	13	13	12	13	0	13	0	12	42213000	13				35	7;36;49;88;153;180;184;219;385;405	True;True;True;True;True;True;True;True;True;True	7;35;48;88;154;182;186;221;385;405	10;43;59;60;111;183;214;215;219;255;442;479;480	10;45;61;62;117;189;221;222;226;262;450;487;488	10;45;61;117;189;221;226;262;450;487		
P06737	P06737	1	1	1	Glycogen phosphorylase, liver form	PYGL	PYGL_HUMAN Glycogen phosphorylase, liver form OS=Homo sapiens GN=PYGL PE=1 SV=4	1	1	1	1	0.8	0.8	0.8	97.147	847	847	0.57292	3.8479	11793	8764.7	0	2721.9	0	4909	456.23	3348.7	390.28	6975.8	490.51	4004.1	0	4356.8	0	703.46	10924	8159	720.73	3208.7	0	4856.5	434.18	3554.9	403.35	6794.4	474.73	4177.5	0	4298.3	0	729.36	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	2078400	1				36	294	True	296	347	354	354		
P06744;Q8N196	P06744;Q8N196	1;1	1;1	1;1	Glucose-6-phosphate isomerase;Homeobox protein SIX5	GPI;SIX5	G6PI_HUMAN Glucose-6-phosphate isomerase OS=Homo sapiens GN=GPI PE=1 SV=4;SIX5_HUMAN Homeobox protein SIX5 OS=Homo sapiens GN=SIX5 PE=1 SV=3	2	1	1	1	1.3	1.3	1.3	63.146	558	558;739	0.53659	4.4243	11120	27486	282.99	446.08	1699.9	4276.6	1392	4829.7	1603	5992.8	1461.5	4777.5	0	376.25	0	0	10304	25529	1084.3	2388	1662.5	4194.1	1420.5	4873.9	1617.5	5949.1	1430.4	4758.1	0	486.55	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1428000	1				37	387	True	387	444	452	452		
P06748	P06748	6	6	6	Nucleophosmin	NPM1	NPM_HUMAN Nucleophosmin OS=Homo sapiens GN=NPM1 PE=1 SV=2	1	6	6	6	18	18	18	32.575	294	294	0	35.99	213630	228540	1353.3	33739	21153	65875	28086	44388	27087	49291	28533	49006	0	11514	0	3691.2	197910	212490	15954	48151	20883	65192	27868	46057	27663	49398	27775	48616	0	12460	0	3654.9	7	7	3	7	7	7	7	7	7	7	7	7	0	7	0	6	16415000	7				38	73;155;258;363;432;462	True;True;True;True;True;True	73;156;260;365;433;463	94;185;186;309;421;519;552	99;191;192;316;429;534;567	99;192;316;429;534;567		
Q16778;P33778;P23527;P06899;Q6DRA6;Q6DN03	Q16778;P33778;P23527;P06899	6;6;6;6;2;2	1;1;1;1;1;1	0;0;0;0;0;0	Histone H2B type 2-E;Histone H2B type 1-B;Histone H2B type 1-O;Histone H2B type 1-J	HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ	H2B2E_HUMAN Histone H2B type 2-E OS=Homo sapiens GN=HIST2H2BE PE=1 SV=3;H2B1B_HUMAN Histone H2B type 1-B OS=Homo sapiens GN=HIST1H2BB PE=1 SV=2;H2B1O_HUMAN Histone H2B type 1-O OS=Homo sapiens GN=HIST1H2BO PE=1 SV=3;H2B1J_HUMAN Histone H2B type 1-J OS=Homo	6	6	1	0	40.5	7.1	0	13.92	126	126;126;126;126;164;193	0	6.9926	22411	29293	172.68	17978	2526.4	11821	3619.7	6432.1	2752.4	11104	2225.1	8093.3	0	6108.2	0	431.38	20763	27330	1805.9	18907	2501.5	12381	3562.2	6911.7	2822.7	10906	2190.1	8255.6	0	6066.4	0	499.62	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	3832900	1				39	91;104;163;169;255;342	False;True;False;False;False;False	91;105;164;171;257;344	115;116;131;196;203;297;298;299;300;301;302;303;304;305;399	121;122;137;202;209;210;304;305;306;307;308;309;310;311;312;407	121;137;202;209;308;407		
P07195	P07195	2	2	2	L-lactate dehydrogenase B chain	LDHB	LDHB_HUMAN L-lactate dehydrogenase B chain OS=Homo sapiens GN=LDHB PE=1 SV=2	1	2	2	2	5.4	5.4	5.4	36.638	334	334	0	11.687	53940	43384	12.766	1801.2	7204.7	8049.8	9156	9195.8	9373.3	12756	7332.1	10835	288.44	4199.6	0	681.47	49969	40303	3683.8	4810.5	7039	7940	9111.7	9312.2	9459.3	12635	7236.9	10862	392.7	4328.4	0	706.9	2	2	1	2	2	2	2	2	2	2	2	2	1	2	0	2	3654700	2				40	148;204	True;True	149;206	178;240	184;247	184;247		
P07237	P07237	2	2	2	Protein disulfide-isomerase	P4HB	PDIA1_HUMAN Protein disulfide-isomerase OS=Homo sapiens GN=P4HB PE=1 SV=3	1	2	2	2	4.7	4.7	4.7	57.116	508	508	0	14.423	6473	18147	254.95	2547.8	681.76	4763.9	760.51	7994	493.24	10554	545.83	6480.5	0	4093.7	0	352.87	5998.4	16871	711.09	3712	683.9	4833	754.19	7966	471.75	10409	512.64	6647	0	4097.4	0	373.4	2	2	2	2	2	2	2	2	1	2	1	2	0	2	0	1	7040800	2				41	191;431	True;True	193;432	226;518	233;533	233;533		
P07437;Q9BVA1;Q13885;P68371;Q3ZCM7;A6NNZ2;CON__ENSEMBL:ENSBTAP00000025008;P04350;Q9BUF5;Q9H4B7	P07437;Q9BVA1;Q13885;P68371;Q3ZCM7;A6NNZ2	4;3;3;3;2;2;1;1;1;1	4;3;3;3;2;2;1;1;1;1	4;3;3;3;2;2;1;1;1;1	Tubulin beta chain;Tubulin beta-2B chain;Tubulin beta-2A chain;Tubulin beta-4B chain;Tubulin beta-8 chain;Tubulin beta-8 chain-like protein LOC260334	TUBB;TUBB2B;TUBB2A;TUBB4B;TUBB8	TBB5_HUMAN Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2;TBB2B_HUMAN Tubulin beta-2B chain OS=Homo sapiens GN=TUBB2B PE=1 SV=1;TBB2A_HUMAN Tubulin beta-2A chain OS=Homo sapiens GN=TUBB2A PE=1 SV=1;TBB4B_HUMAN Tubulin beta-4B chain OS=Homo sapiens GN	10	4	4	4	10.4	10.4	10.4	49.67	444	444;445;445;445;444;444;536;444;446;451	0	26.814	69378	81929	1811.7	21052	8356.7	22333	8189.6	25404	10581	31972	8861.9	27235	0	18732	0	2382.9	64284	76234	6701	25606	8254.1	22941	8304.9	25669	10601	31779	8704.1	27544	0	18561	0	2531.9	4	4	3	4	4	4	4	4	4	4	4	4	0	3	0	4	19801000	4				42	111;198;201;245	True;True;True;True	112;200;203;247	140;233;237;287	146;240;244;294	146;240;244;294	0	267
P07737;CON__P02584	P07737;CON__P02584	2;1	2;1	2;1	Profilin-1	PFN1	PROF1_HUMAN Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2;	2	2	2	2	18.6	18.6	18.6	15.054	140	140;140	0	14.608	40468	50052	100.79	1391.3	5270.5	8328.6	6666.4	11393	6814.4	15306	6494.5	13719	0	8716.1	0	302.8	37486	46493	2427	4902.8	5128.1	8238.5	6635.5	11439	6917.5	15194	6345.5	13821	0	8698.9	0	367.06	2	2	1	2	2	2	2	2	2	2	2	2	0	2	0	1	6157400	2			+	43	74;392	True;True	74;392	95;449	100;457	100;457		
P07900;Q14568;Q58FF6;Q58FG0;Q58FG1	P07900	10;4;3;2;1	2;1;0;0;1	2;1;0;0;1	Heat shock protein HSP 90-alpha	HSP90AA1	HS90A_HUMAN Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5	5	10	2	2	13.5	2.6	2.6	84.659	732	732;343;505;334;418	0	12.356	80822	42101	459.53	1916.7	10423	7546.2	12562	11238	14691	13566	14476	10525	0	4989.8	0	1147.6	74879	39113	6376.1	4830.4	10231	7518.7	12579	11209	14847	13475	14124	10622	0	5096	0	1158.3	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	4624500	2				44	10;84;89;96;98;161;409;414;479;483	False;False;False;True;False;False;False;True;False;False	10;84;89;97;99;162;409;414;480;484	13;106;112;122;124;125;193;194;485;492;569;573	13;112;118;128;130;131;199;200;493;500;584;588	13;112;118;128;130;200;493;500;584;588		
P08238;Q58FF7;Q58FF8;P14625	P08238	15;7;6;1	15;7;6;1	7;3;2;1	Heat shock protein HSP 90-beta	HSP90AB1	HS90B_HUMAN Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4	4	15	15	7	21.8	21.8	10.8	83.263	724	724;597;381;803	0	92.95	380560	386410	4148.1	21732	45781	77775	53156	90541	61993	121090	55232	98174	0	38816	0	5621.6	352570	359000	30352	48037	44978	76939	53302	91495	62456	119970	54108	98634	0	39925	0	5704.5	16	16	9	15	16	16	16	16	16	16	16	16	0	16	0	8	55549000	17				45	10;84;89;95;98;101;161;176;297;377;383;409;413;479;483	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	10;84;89;96;99;102;162;178;299;377;383;409;413;480;484	13;106;112;121;124;125;128;193;194;210;351;434;440;485;491;569;573	13;112;118;127;130;131;134;199;200;217;358;442;448;493;499;584;588	13;112;118;127;130;134;200;217;358;442;448;493;499;584;588		
P63096;P19087;P08754	P63096;P19087;P08754	1;1;1	1;1;1	1;1;1	Guanine nucleotide-binding protein G(i) subunit alpha-1;Guanine nucleotide-binding protein G(t) subunit alpha-2;Guanine nucleotide-binding protein G(k) subunit alpha	GNAI1;GNAT2;GNAI3	GNAI1_HUMAN Guanine nucleotide-binding protein G(i) subunit alpha-1 OS=Homo sapiens GN=GNAI1 PE=1 SV=2;GNAT2_HUMAN Guanine nucleotide-binding protein G(t) subunit alpha-2 OS=Homo sapiens GN=GNAT2 PE=2 SV=4;GNAI3_HUMAN Guanine nucleotide-binding protein G(k	3	1	1	1	2.3	2.3	2.3	40.361	354	354;354;354	0	5.6094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				46	63	True	62	74	77	77		
P09429	P09429	1	1	1	High mobility group protein B1	HMGB1	HMGB1_HUMAN High mobility group protein B1 OS=Homo sapiens GN=HMGB1 PE=1 SV=3	1	1	1	1	3.3	3.3	3.3	24.893	215	215	0.35294	5.3925	33035	33139	0	1102.7	3741.1	4939.6	4628.3	7573.4	5805.1	8025.3	5080.1	6216.9	0	510.03	0	0	30600	30784	1888.8	3408	3637.6	4927.9	4638.1	7516.6	5828.9	8008.8	4980.2	6201	0	652.71	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1628700	1				47	143	True	144	173	179	179		
Q32P51;P09651;P51991	Q32P51;P09651;P51991	2;2;1	2;2;1	2;2;1	Heterogeneous nuclear ribonucleoprotein A1-like 2;Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed;Heterogeneous nuclear ribonucleoprotein A3	HNRNPA1L2;HNRNPA1;HNRNPA3	RA1L2_HUMAN Heterogeneous nuclear ribonucleoprotein A1-like 2 OS=Homo sapiens GN=HNRNPA1L2 PE=2 SV=2;ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens GN=HNRNPA1 PE=1 SV=5;ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sa	3	2	2	2	4.7	4.7	4.7	34.225	320	320;372;378	0	10.466	52862	43587	85.162	3795.1	7085.4	8190.5	7652.8	9379.9	8869.2	9738.4	8480.7	9512.3	0	2503.4	0	1003.8	48973	40505	3883.9	6680.3	6910.8	8198.3	7696.8	9415.9	8958.2	9777	8284.2	9452	0	2688	0	985.14	2	2	1	2	2	2	2	2	2	2	2	2	0	2	0	2	3042900	2				48	79;136	True;True	79;137	101;166	107;172	107;172		
P09917	P09917	1	1	1	Arachidonate 5-lipoxygenase	ALOX5	LOX5_HUMAN Arachidonate 5-lipoxygenase OS=Homo sapiens GN=ALOX5 PE=1 SV=2	1	1	1	1	1	1	1	77.982	674	674	0.59487	3.8479	28223	72795	714.51	3938.6	3510.1	11853	4028.9	15750	4992	19159	3596.3	15478	0	4586.4	0	1563.2	26151	67632	2739.5	8904.5	3477.5	11838	4049.6	15781	4988.3	19039	3558	15511	0	4861.6	0	1544.5	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	5586000	1				49	195	True	197	230	237	237		
Q71UI9;P0C0S5	Q71UI9;P0C0S5	2;2	1;1	1;1	Histone H2A.V;Histone H2A.Z	H2AFV;H2AFZ	H2AV_HUMAN Histone H2A.V OS=Homo sapiens GN=H2AFV PE=1 SV=3;H2AZ_HUMAN Histone H2A.Z OS=Homo sapiens GN=H2AFZ PE=1 SV=2	2	2	1	1	14.8	7.8	7.8	13.509	128	128;128	0	6.5867	17037	16622	376.55	11816	2118	9311.7	1878.1	5004.3	2741.8	5021	2831.1	5105.8	0	2498.8	0	295	15786	15519	1601.4	12265	2082.8	9591.2	1923.1	5287	2754.4	5058.7	2757.1	5099.4	0	2534.3	0	316.32	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2387100	1				50	19;129	False;True	19;130	22;23;24;25;26;159	22;23;24;25;26;27;28;165	28;165		
Q99878;Q96KK5;Q9BTM1;Q16777;Q93077;Q6FI13;P0C0S8;Q8IUE6;Q96QV6	Q99878;Q96KK5;Q9BTM1;Q16777;Q93077;Q6FI13;P0C0S8;Q8IUE6;Q96QV6	4;4;4;4;4;4;4;3;3	4;4;4;4;4;4;4;3;3	1;1;1;1;1;1;1;1;1	Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 1-C;Histone H2A type 2-A;Histone H2A type 1;Histone H2A type 2-B;Histone H2A type 1-A	HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST1H2AC;HIST2H2AA3;HIST1H2AG;HIST2H2AB;HIST1H2AA	H2A1J_HUMAN Histone H2A type 1-J OS=Homo sapiens GN=HIST1H2AJ PE=1 SV=3;H2A1H_HUMAN Histone H2A type 1-H OS=Homo sapiens GN=HIST1H2AH PE=1 SV=3;H2AJ_HUMAN Histone H2A.J OS=Homo sapiens GN=H2AFJ PE=1 SV=1;H2A2C_HUMAN Histone H2A type 2-C OS=Homo sapiens GN=	9	4	4	1	32.8	32.8	5.5	13.936	128	128;128;129;129;130;130;130;130;131	0	24.832	281380	290920	2082.5	236950	31908	163900	36383	69919	40757	99353	34897	83950	301.46	62234	0	10279	260670	271840	20172	242640	31176	170220	36463	76463	41080	98445	34173	85068	796.28	62109	0	10638	10	10	5	10	8	10	9	10	9	10	7	10	2	10	0	10	185550000	12				51	19;212;290;461	True;True;True;True	19;214;292;462	22;23;24;25;26;248;342;343;550;551	22;23;24;25;26;27;28;255;349;350;565;566	28;255;349;565		
P62987;P62979;P0CG47;P0CG48	P62987;P62979;P0CG47;P0CG48	2;2;2;2	2;2;2;2	2;2;2;2	Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin	UBA52;RPS27A;UBB;UBC	RL40_HUMAN Ubiquitin-60S ribosomal protein L40 OS=Homo sapiens GN=UBA52 PE=1 SV=2;RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens GN=RPS27A PE=1 SV=2;UBB_HUMAN Polyubiquitin-B OS=Homo sapiens GN=UBB PE=1 SV=1;UBC_HUMAN Polyubiquitin-C OS=H	4	2	2	2	19.5	19.5	19.5	14.728	128	128;156;229;685	0	14.183	89811	82815	538.13	13767	9797	26539	12134	26525	13790	31719	10595	27890	0	20015	0	3510.9	83205	77007	6894.6	18951	9645.6	26451	12124	26912	13848	31610	10450	28199	0	20007	0	3570.7	4	4	2	4	4	4	4	4	4	4	4	4	0	4	0	3	20043000	4				52	407;412	True;True	407;412	482;483;489;490	490;491;497;498	490;497		
P0DP25;P0DP24;P0DP23	P0DP25;P0DP24;P0DP23	1;1;1	1;1;1	1;1;1			CALM3_HUMAN Calmodulin-3 OS=Homo sapiens GN=CALM3 PE=1 SV=1;CALM2_HUMAN Calmodulin-2 OS=Homo sapiens GN=CALM2 PE=1 SV=1;CALM1_HUMAN Calmodulin-1 OS=Homo sapiens GN=CALM1 PE=1 SV=1	3	1	1	1	8.7	8.7	8.7	16.837	149	149;149;149	0	6.2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				53	11	True	11	14	14	14		
P10412;P16402;Q02539;P22492	P10412;P16402	11;8;3;2	11;8;3;2	3;1;0;0	Histone H1.4;Histone H1.3	HIST1H1E;HIST1H1D	H14_HUMAN Histone H1.4 OS=Homo sapiens GN=HIST1H1E PE=1 SV=2;H13_HUMAN Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2	4	11	11	3	37.4	37.4	10.5	21.865	219	219;221;215;207	0	73.054	445260	424850	4489.7	222310	53574	161460	59306	79886	69774	99409	62046	96608	600.31	35899	0	5827.3	412520	396110	35457	238310	52566	167520	59608	85609	70270	99198	60811	96297	1080	37100	0	5994.1	11	11	7	11	11	11	11	11	11	11	11	11	3	11	0	9	55473000	14				54	5;20;31;158;160;207;220;222;227;374;375	True;True;True;True;True;True;True;True;True;True;True	5;20;31;159;161;209;222;224;229;374;375	8;27;28;39;189;190;192;243;256;258;263;430;431;432	8;29;30;41;195;196;198;250;263;265;270;438;439;440	8;29;41;196;198;250;263;265;270;438;440		
P10809	P10809	6	6	6	60 kDa heat shock protein, mitochondrial	HSPD1	CH60_HUMAN 60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2	1	6	6	6	9.6	9.6	9.6	61.054	573	573	0	37.396	135220	151060	0	2181.9	17497	27013	18041	31403	22196	35869	20098	33277	0	9066.6	0	2787.5	125250	140300	7891.8	12934	16922	26425	18214	31571	22329	35832	19675	33135	0	9666.5	0	2729.4	5	5	0	5	5	5	5	5	5	5	5	5	0	5	0	4	10858000	6				55	55;127;140;288;439;460	True;True;True;True;True;True	54;128;141;290;440;461	66;157;170;340;527;549	68;163;176;347;542;564	68;163;176;347;542;564		
P11142;P54652;P34931;P0DMV9;P0DMV8;P11021	P11142;P54652	7;5;3;3;3;1	7;5;3;3;3;1	4;2;1;1;1;1	Heat shock cognate 71 kDa protein;Heat shock-related 70 kDa protein 2	HSPA8;HSPA2	HSP7C_HUMAN Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1;HSP72_HUMAN Heat shock-related 70 kDa protein 2 OS=Homo sapiens GN=HSPA2 PE=1 SV=1	6	7	7	4	9.8	9.8	5.3	70.897	646	646;639;641;641;641;654	0	40.131	213150	146260	1551.9	7242.9	24551	31005	29317	36024	30783	49424	29804	38601	0	16600	0	3724	197470	135880	16771	17370	24145	30572	29276	36436	31229	48890	29102	38891	0	17045	0	3729.3	7	7	5	7	7	7	7	7	7	7	7	7	0	7	0	5	16452000	8				56	48;72;159;202;250;257;421	True;True;True;True;True;True;True	47;72;160;204;252;259;421	57;58;93;191;238;292;308;499	59;60;98;197;245;299;315;507	60;98;197;245;299;315;507		
P13639	P13639	2	2	2	Elongation factor 2	EEF2	EF2_HUMAN Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4	1	2	2	2	2	2	2	95.337	858	858	0	9.4442	40237	49008	187.15	581.5	4555.7	7897.2	5611.3	11577	5853.2	12209	5137.4	11252	0	3462.6	0	898.51	37277	45518	3037	4073.2	4477.3	7785.2	5594.8	11506	5921.3	12232	5036.5	11219	0	3645.4	0	900.46	2	2	1	2	2	2	2	2	2	2	2	2	0	2	0	2	3302100	2				57	17;449	True;True	17;450	20;537	20;552	20;552		
P13796	P13796	1	1	1	Plastin-2	LCP1	PLSL_HUMAN Plastin-2 OS=Homo sapiens GN=LCP1 PE=1 SV=6	1	1	1	1	1.6	1.6	1.6	70.288	627	627	0	5.6122	18758	31418	387.78	66.559	1806.9	4878.4	2690.1	8126.1	2959.3	8945.1	3207.7	8213.8	0	6581.2	0	1087.7	17380	29178	1733.2	2326.9	1813.6	4815.5	2668.4	8051.7	3007.7	8948.5	3119	8311.7	0	6550.1	0	1125.6	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2733400	1				58	330	True	332	385	393	393		
P13804	P13804	1	1	1	Electron transfer flavoprotein subunit alpha, mitochondrial	ETFA	ETFA_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial OS=Homo sapiens GN=ETFA PE=1 SV=1	1	1	1	1	2.1	2.1	2.1	35.079	333	333	0.53374	4.5232	34312	13237	495.18	0	3687.5	2943.3	5081	1903.4	5897.1	3707	5753	2384.5	128.96	215.89	0	0	31790	12293	2976.2	947.75	3665.8	2823.6	5060.7	2019.7	5958.9	3620.5	5620.4	2400.4	279.68	269.93	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1772000	1				59	472	True	473	562	577	577		
P14174	P14174	1	1	1	Macrophage migration inhibitory factor	MIF	MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens GN=MIF PE=1 SV=4	1	1	1	1	6.1	6.1	6.1	12.476	115	115	0.57222	3.9172	13871	18798	0	307.61	1580.8	2486.5	1899.9	2955.6	2369.4	3520.1	2232.3	4029.3	0	0	0	0	12846	17459	450.86	1629	1513	2450.5	1905.4	2973.1	2385.2	3528.4	2181.7	3949.1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1647200	1				60	185	True	187	220	227	227		
P14618;P30613	P14618	6;1	6;1	6;1	Pyruvate kinase PKM	PKM	KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4	2	6	6	6	10	10	10	57.936	531	531;574	0	31.09	97277	187590	795.66	2985.6	11414	36388	14146	42747	17580	59207	14751	52841	0	28397	0	8895.1	90122	174230	7406.9	16254	11217	35574	14173	43227	17636	58714	14488	53118	0	28917	0	8820.2	6	6	4	5	6	6	6	6	6	6	6	6	0	6	0	6	16662000	6				61	28;130;131;236;371;467	True;True;True;True;True;True	28;131;132;238;371;468	36;160;161;272;427;557	38;166;167;279;435;572	38;166;167;279;435;572		
P15586	P15586	1	1	1	N-acetylglucosamine-6-sulfatase	GNS	GNS_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapiens GN=GNS PE=1 SV=3	1	1	1	1	1.4	1.4	1.4	62.081	552	552	0.17241	5.5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				62	339	True	341	395	403	403		
P15880	P15880	1	1	1	40S ribosomal protein S2	RPS2	RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens GN=RPS2 PE=1 SV=2	1	1	1	1	3.1	3.1	3.1	31.324	293	293	0.54375	4.6621	8034.2	9315.9	100.46	457.84	811.68	1407.1	1094.3	1098.2	1196.5	2059.9	912.73	2089.7	0	605.28	0	0	7443.7	8654.8	681.59	1092	806.79	1389.1	1088.6	1149.6	1203.1	2032	900.52	2073.9	0	633.28	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1311000	1				63	416	True	416	494	502	502		
P16401	P16401	6	3	3	Histone H1.5	HIST1H1B	H15_HUMAN Histone H1.5 OS=Homo sapiens GN=HIST1H1B PE=1 SV=3	1	6	3	3	23	11.9	11.9	22.58	226	226	0	18.244	80471	39159	0	17826	9970.9	13164	10379	7912.6	12058	10118	9608.7	8595	0	1845.6	0	871.78	74544	36492	4932.6	19470	9664.9	13681	10454	8334.3	12111	10054	9459.8	8574	0	1905.2	0	850.62	2	2	0	2	2	2	2	2	2	2	2	2	0	1	0	2	5241800	3				64	3;5;21;158;160;221	True;False;True;False;False;True	3;5;21;159;161;223	4;8;29;189;190;192;257	4;8;31;195;196;198;264	4;8;31;196;198;264		
P16403	P16403	11	3	2	Histone H1.2	HIST1H1C	H12_HUMAN Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2	1	11	3	2	41.8	14.1	6.6	21.364	213	213	0	15.059	22385	33380	0	3748.1	2522.6	6962.4	3717.1	5944.1	3461.2	5800.1	3265.7	6786.7	0	614.08	0	0	20737	31026	1459.3	5902.2	2477.4	6948.2	3670.7	6051	3527.2	5866.2	3192.3	6665.9	0	766.12	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1193700	2				65	5;16;20;31;158;160;207;225;369;374;375	False;True;False;False;False;False;False;True;True;False;False	5;16;20;31;159;161;209;227;374;375	8;19;27;28;39;189;190;192;243;261;430;431;432	8;19;29;30;41;195;196;198;250;268;438;439;440	8;19;29;41;196;198;250;268;438;440		
P16949;Q93045;Q9H169	P16949;Q93045	3;2;1	3;2;1	2;2;1	Stathmin;Stathmin-2	STMN1;STMN2	STMN1_HUMAN Stathmin OS=Homo sapiens GN=STMN1 PE=1 SV=3;STMN2_HUMAN Stathmin-2 OS=Homo sapiens GN=STMN2 PE=1 SV=3	3	3	3	2	16.8	16.8	11.4	17.302	149	149;179;189	0	15.755	43010	53061	0	1447.3	4731.1	8904.9	4812.7	9906.4	6667.7	11164	6448	11438	0	1856.9	0	274.58	39841	49287	2595.6	5164.8	4587.8	8752.7	4881.4	9977.2	6693.9	11183	6295.1	11309	0	2088.8	0	283.1	2	2	0	2	2	2	2	2	2	2	2	2	0	2	0	1	2773800	2				66	34;66;215	True;True;True	65;217	77;251	80;258	80;258		
